schema,time,dataset,execution_layer,canonical_symbol,resolved_symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_V28_TRANSACTION_V1,2025.06.02 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,EXIT_TRANSACTION,NONE,NONE,SELL,1.3695900000,1.3695900000,0,0.0000,0.03000000,0,0,41,41,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.06.02 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.8196500000,0.8196500000,0,0.0000,0.01000000,0,0,42,42,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.06.02 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,EXIT_TRANSACTION,NONE,NONE,SELL,143.2230000000,143.2230000000,0,0.0000,0.01000000,0,0,43,43,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,BUY,1.1755400000,0.0000000000,12,0.0000,0.02000000,45.86000000,1.1526100000,44,44,10009,NO,0.007642142857
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,BUY,1.3617000000,0.0000000000,14,0.0000,0.01000000,30.97000000,1.3307300000,45,45,10009,NO,0.010320714286
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,BUY,0.6510300000,0.0000000000,13,0.0000,0.03000000,51.69000000,0.6338000000,46,46,10009,NO,0.005741428571
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,BUY,0.6013300000,0.0000000000,16,0.0000,0.02000000,36.42000000,0.5831200000,47,47,10009,NO,0.006067857143
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,SELL,1.3646400000,0.0000000000,17,0.0000,0.03000000,52.46746798,1.3885900000,48,48,10009,NO,0.007982142857
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,SELL,0.7951900000,0.0000000000,16,0.0000,0.02000000,46.27381112,0.8141500000,49,49,10009,NO,0.006318571429
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_ATTEMPT,2025.07.07 10:05:00,2025.08.04 10:05:00,SELL,145.0160000000,0.0000000000,14,0.0000,0.02000000,52.23135417,148.7560000000,50,50,10009,NO,1.246642857143
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,BUY,1.3617000000,1.3617000000,14,0.0000,0.01000000,30.97000000,1.3307300000,45,45,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,BUY,0.6510300000,0.6510300000,13,0.0000,0.03000000,51.69000000,0.6338000000,46,46,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,BUY,0.6013300000,0.6013300000,16,0.0000,0.02000000,36.42000000,0.5831200000,47,47,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,SELL,1.3646400000,1.3646400000,17,0.0000,0.03000000,52.46746798,1.3885900000,48,48,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,SELL,0.7951900000,0.7951900000,16,0.0000,0.02000000,46.27381112,0.8141500000,49,49,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.07.07 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_TRANSACTION,NONE,2025.08.04 10:05:00,SELL,145.0160000000,145.0160000000,14,0.0000,0.02000000,52.23135417,148.7560000000,50,50,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_ATTEMPT,2025.08.04 10:05:00,2025.08.04 10:05:00,BUY,0.6472500000,0.0000000000,0,0.0000,0.03000000,0,0,55,55,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_ATTEMPT,2025.08.04 10:05:00,2025.08.04 10:05:00,BUY,0.5905300000,0.0000000000,0,0.0000,0.02000000,0,0,56,56,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,EXIT_ATTEMPT,2025.08.04 10:05:00,2025.08.04 10:05:00,SELL,1.3784600000,0.0000000000,0,0.0000,0.03000000,0,0,57,57,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.6472500000,0.6472500000,0,0.0000,0.03000000,0,0,55,55,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5905300000,0.5905300000,0,0.0000,0.02000000,0,0,56,56,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.08.04 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,EXIT_TRANSACTION,NONE,NONE,SELL,1.3784600000,1.3784600000,0,0.0000,0.03000000,0,0,57,57,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,BUY,1.1725400000,0.0000000000,12,0.0000,0.02000000,46.72000000,1.1491800000,58,58,10009,NO,0.007784285714
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,BUY,1.3533900000,0.0000000000,15,0.0000,0.02000000,46.26000000,1.3302600000,59,59,10009,NO,0.007707142857
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,BUY,0.6543900000,0.0000000000,14,0.0000,0.03000000,41.67000000,0.6405000000,60,60,10009,NO,0.004628571429
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,BUY,0.5897500000,0.0000000000,14,0.0000,0.03000000,46.26000000,0.5743300000,61,61,10009,NO,0.005139285714
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,SELL,1.3747600000,0.0000000000,17,0.0000,0.04000000,48.26235217,1.3913900000,62,62,10009,NO,0.005540714286
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,SELL,0.7992100000,0.0000000000,16,0.0000,0.02000000,41.49724212,0.8161000000,63,63,10009,NO,0.005628571429
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_ATTEMPT,2025.09.01 10:05:00,2025.10.06 10:05:00,SELL,146.9660000000,0.0000000000,14,0.0000,0.02000000,44.29324441,150.2600000000,64,64,10009,NO,1.097714285714
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,BUY,1.3533900000,1.3533900000,15,0.0000,0.02000000,46.26000000,1.3302600000,59,59,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,BUY,0.6543900000,0.6543900000,14,0.0000,0.03000000,41.67000000,0.6405000000,60,60,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,BUY,0.5897500000,0.5897500000,14,0.0000,0.03000000,46.26000000,0.5743300000,61,61,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,SELL,1.3747600000,1.3747600000,17,0.0000,0.04000000,48.26235217,1.3913900000,62,62,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,SELL,0.7992100000,0.7992100000,16,0.0000,0.02000000,41.49724212,0.8161000000,63,63,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.09.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_TRANSACTION,NONE,2025.10.06 10:05:00,SELL,146.9660000000,146.9660000000,14,0.0000,0.02000000,44.29324441,150.2600000000,64,64,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,EXIT_ATTEMPT,2025.10.06 10:05:00,2025.10.06 10:05:00,BUY,1.1697800000,0.0000000000,0,0.0000,0.02000000,0,0,67,67,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,EXIT_ATTEMPT,2025.10.06 10:05:00,2025.10.06 10:05:00,BUY,1.3447200000,0.0000000000,0,0.0000,0.02000000,0,0,68,68,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_ATTEMPT,2025.10.06 10:05:00,2025.10.06 10:05:00,BUY,0.6611700000,0.0000000000,0,0.0000,0.03000000,0,0,69,69,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_ATTEMPT,2025.10.06 10:05:00,2025.10.06 10:05:00,BUY,0.5834900000,0.0000000000,0,0.0000,0.03000000,0,0,70,70,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,EXIT_ATTEMPT,2025.10.06 10:05:00,2025.10.06 10:05:00,SELL,0.7976200000,0.0000000000,0,0.0000,0.02000000,0,0,71,71,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.1697800000,1.1697800000,0,0.0000,0.02000000,0,0,67,67,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.3447200000,1.3447200000,0,0.0000,0.02000000,0,0,68,68,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.6611700000,0.6611700000,0,0.0000,0.03000000,0,0,69,69,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_TRANSACTION,NONE,NONE,BUY,0.5834900000,0.5834900000,0,0.0000,0.03000000,0,0,70,70,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.10.06 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,EXIT_TRANSACTION,NONE,NONE,SELL,0.7976200000,0.7976200000,0,0.0000,0.02000000,0,0,71,71,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,SELL,1.1533300000,0.0000000000,12,0.0000,0.02000000,33.76000000,1.1702100000,72,72,10009,NO,0.005626428571
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,SELL,1.3132500000,0.0000000000,14,0.0000,0.02000000,48.54000000,1.3375200000,73,73,10009,NO,0.008088571429
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,SELL,0.6550100000,0.0000000000,14,0.0000,0.03000000,43.26000000,0.6694300000,74,74,10009,NO,0.004803571429
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,SELL,0.5720500000,0.0000000000,14,0.0000,0.04000000,48.72000000,0.5842300000,75,75,10009,NO,0.004057142857
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,BUY,1.4022000000,0.0000000000,17,0.0000,0.04000000,47.29661736,1.3857500000,76,76,10009,NO,0.005482142857
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,BUY,0.8052100000,0.0000000000,16,0.0000,0.02000000,38.74802498,0.7897600000,77,77,10009,NO,0.005148571429
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_ATTEMPT,2025.11.03 10:05:00,2025.12.01 10:05:00,BUY,154.1750000000,0.0000000000,14,0.0000,0.02000000,45.09937037,150.7870000000,78,78,10009,NO,1.129142857143
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,SELL,1.3132500000,1.3132500000,14,0.0000,0.02000000,48.54000000,1.3375200000,73,73,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,SELL,0.6550100000,0.6550100000,14,0.0000,0.03000000,43.26000000,0.6694300000,74,74,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,SELL,0.5720500000,0.5720500000,14,0.0000,0.04000000,48.72000000,0.5842300000,75,75,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,BUY,1.4022000000,1.4022000000,17,0.0000,0.04000000,47.29661736,1.3857500000,76,76,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,USDCHF,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,BUY,0.8052100000,0.8052100000,16,0.0000,0.02000000,38.74802498,0.7897600000,77,77,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.11.03 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,ENTRY_TRANSACTION,NONE,2025.12.01 10:05:00,BUY,154.1750000000,154.1750000000,14,0.0000,0.02000000,45.09937037,150.7870000000,78,78,10009,YES,0.000000000000
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,SELL,1.1606800000,0.0000000000,0,0.0000,0.02000000,0,0,80,80,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,SELL,1.3216300000,0.0000000000,0,0.0000,0.02000000,0,0,81,81,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,SELL,0.6548000000,0.0000000000,0,0.0000,0.03000000,0,0,82,82,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,SELL,0.5734900000,0.0000000000,0,0.0000,0.04000000,0,0,83,83,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,BUY,1.3983600000,0.0000000000,0,0.0000,0.04000000,0,0,84,84,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,EXIT_ATTEMPT,2025.12.01 10:05:00,2025.12.01 10:05:00,BUY,155.4100000000,0.0000000000,0,0.0000,0.02000000,0,0,85,85,10009,NO,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EURUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.1606800000,1.1606800000,0,0.0000,0.02000000,0,0,80,80,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,GBPUSD,EXIT_TRANSACTION,NONE,NONE,SELL,1.3216300000,1.3216300000,0,0.0000,0.02000000,0,0,81,81,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,AUDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.6548000000,0.6548000000,0,0.0000,0.03000000,0,0,82,82,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,NZDUSD,NZDUSD,EXIT_TRANSACTION,NONE,NONE,SELL,0.5734900000,0.5734900000,0,0.0000,0.04000000,0,0,83,83,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,USDCAD,EXIT_TRANSACTION,NONE,NONE,BUY,1.3983600000,1.3983600000,0,0.0000,0.04000000,0,0,84,84,10009,YES,DOLLAR_FACTOR_REBALANCE
SOLTRADE_V28_TRANSACTION_V1,2025.12.01 10:05:00,V28_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,USDJPY,EXIT_TRANSACTION,NONE,NONE,BUY,155.4100000000,155.4100000000,0,0.0000,0.02000000,0,0,85,85,10009,YES,DOLLAR_FACTOR_REBALANCE
